session_id,student_id,stage,subject_id,subject_label,subject_topic,learning_objectives,objective_count,reflection_count,current_round_index,completed_round_count,defense_turn_count,started_at,last_seen_at,completed_at
dc767e9f91a84de382c415741b61e807,42,complete,science,科学,《厨房里的物质变化》,能列举生活中常见的物理变化（如水结冰、盐溶解）和化学变化（如苹果氧化、铁锅生锈）实例，并用“是否产生新物质”这一核心标准对物质变化进行初步分类。 | 通过观察厨房中水、食盐、苹果等物质的状态与特征，运用比较、分析、归纳的方法，自主建构物理变化和化学变化的概念模型。 | 能够针对厨房中的特定现象（如切菜、烧水、煎蛋），准确描述其变化前后的特征，并能基于观察提出可探究方法。 | 在探究活动中体会科学与生活的紧密联系，感受物质变化的奇妙，初步树立安全用火、合理处理厨余垃圾的生活责任意识。,4,1,4,5,5,2026-05-28T03:28:00.762000,2026-05-28T03:36:24.535000,2026-05-28T03:36:23.926000
032655a90f5d46edb4560e9e01a48618,28,complete,science,科学,《厨房里的物质变化》,能列举生活中常见的物理变化（如水结冰、盐溶解）和化学变化（如苹果氧化、铁锅生锈）实例，并用“是否产生新物质”这一核心标准对物质变化进行初步分类。 | 通过观察厨房中水、食盐、苹果等物质的状态与特征，运用比较、分析、归纳的方法，自主建构物理变化和化学变化的概念模型。 | 能够针对厨房中的特定现象（如切菜、烧水、煎蛋），准确描述其变化前后的特征，并能基于观察提出可探究方法。 | 在探究活动中体会科学与生活的紧密联系，感受物质变化的奇妙，初步树立安全用火、合理处理厨余垃圾的生活责任意识。,4,1,4,5,5,2026-05-28T03:28:16.068000,2026-05-28T03:35:29.712000,2026-05-28T03:35:29.518000
9e204997ff1243dcb032c49dded94751,14,complete,science,科学,《厨房里的物质变化》,能列举生活中常见的物理变化（如水结冰、盐溶解）和化学变化（如苹果氧化、铁锅生锈）实例，并用“是否产生新物质”这一核心标准对物质变化进行初步分类。 | 通过观察厨房中水、食盐、苹果等物质的状态与特征，运用比较、分析、归纳的方法，自主建构物理变化和化学变化的概念模型。 | 能够针对厨房中的特定现象（如切菜、烧水、煎蛋），准确描述其变化前后的特征，并能基于观察提出可探究方法。 | 在探究活动中体会科学与生活的紧密联系，感受物质变化的奇妙，初步树立安全用火、合理处理厨余垃圾的生活责任意识。,4,1,4,5,5,2026-05-28T03:28:18.019000,2026-05-28T03:36:58.630000,2026-05-28T03:36:58.233000
218996fbaf4943258149c658c60d1120,4,complete,science,科学,《厨房里的物质变化》,能列举生活中常见的物理变化（如水结冰、盐溶解）和化学变化（如苹果氧化、铁锅生锈）实例，并用“是否产生新物质”这一核心标准对物质变化进行初步分类。 | 通过观察厨房中水、食盐、苹果等物质的状态与特征，运用比较、分析、归纳的方法，自主建构物理变化和化学变化的概念模型。 | 能够针对厨房中的特定现象（如切菜、烧水、煎蛋），准确描述其变化前后的特征，并能基于观察提出可探究方法。 | 在探究活动中体会科学与生活的紧密联系，感受物质变化的奇妙，初步树立安全用火、合理处理厨余垃圾的生活责任意识。,4,1,4,5,5,2026-05-28T03:28:22.239000,2026-05-28T03:37:22.394000,2026-05-28T03:37:21.837000
8f72d667a57644c9987d553aecf602c0,34,complete,science,科学,《厨房里的物质变化》,能列举生活中常见的物理变化（如水结冰、盐溶解）和化学变化（如苹果氧化、铁锅生锈）实例，并用“是否产生新物质”这一核心标准对物质变化进行初步分类。 | 通过观察厨房中水、食盐、苹果等物质的状态与特征，运用比较、分析、归纳的方法，自主建构物理变化和化学变化的概念模型。 | 能够针对厨房中的特定现象（如切菜、烧水、煎蛋），准确描述其变化前后的特征，并能基于观察提出可探究方法。 | 在探究活动中体会科学与生活的紧密联系，感受物质变化的奇妙，初步树立安全用火、合理处理厨余垃圾的生活责任意识。,4,1,4,5,5,2026-05-28T03:28:31.089000,2026-05-28T03:46:54.190000,2026-05-28T03:46:52.959000
b818aeb93ab34652be26861827f54707,19,complete,science,科学,《厨房里的物质变化》,能列举生活中常见的物理变化（如水结冰、盐溶解）和化学变化（如苹果氧化、铁锅生锈）实例，并用“是否产生新物质”这一核心标准对物质变化进行初步分类。 | 通过观察厨房中水、食盐、苹果等物质的状态与特征，运用比较、分析、归纳的方法，自主建构物理变化和化学变化的概念模型。 | 能够针对厨房中的特定现象（如切菜、烧水、煎蛋），准确描述其变化前后的特征，并能基于观察提出可探究方法。 | 在探究活动中体会科学与生活的紧密联系，感受物质变化的奇妙，初步树立安全用火、合理处理厨余垃圾的生活责任意识。,4,1,4,5,5,2026-05-28T03:28:41.425000,2026-05-28T03:37:37.528000,2026-05-28T03:37:37.700000
8da7d5f43f8a4908939bf9dd7b09cdd2,13,complete,science,科学,《厨房里的物质变化》,能列举生活中常见的物理变化（如水结冰、盐溶解）和化学变化（如苹果氧化、铁锅生锈）实例，并用“是否产生新物质”这一核心标准对物质变化进行初步分类。 | 通过观察厨房中水、食盐、苹果等物质的状态与特征，运用比较、分析、归纳的方法，自主建构物理变化和化学变化的概念模型。 | 能够针对厨房中的特定现象（如切菜、烧水、煎蛋），准确描述其变化前后的特征，并能基于观察提出可探究方法。 | 在探究活动中体会科学与生活的紧密联系，感受物质变化的奇妙，初步树立安全用火、合理处理厨余垃圾的生活责任意识。,4,1,4,5,5,2026-05-28T03:28:47.218000,2026-05-28T03:42:19.571000,2026-05-28T03:42:19.007000
525a15b07d2144dbaa587a52ed57a930,45,defense,science,科学,《厨房里的物质变化》,能列举生活中常见的物理变化（如水结冰、盐溶解）和化学变化（如苹果氧化、铁锅生锈）实例，并用“是否产生新物质”这一核心标准对物质变化进行初步分类。 | 通过观察厨房中水、食盐、苹果等物质的状态与特征，运用比较、分析、归纳的方法，自主建构物理变化和化学变化的概念模型。 | 能够针对厨房中的特定现象（如切菜、烧水、煎蛋），准确描述其变化前后的特征，并能基于观察提出可探究方法。 | 在探究活动中体会科学与生活的紧密联系，感受物质变化的奇妙，初步树立安全用火、合理处理厨余垃圾的生活责任意识。,4,1,2,2,2,2026-05-28T03:28:48.181000,2026-05-28T03:34:12.608000,
fea720bd8f784195833e62f0e5012be1,3,complete,science,科学,《厨房里的物质变化》,能列举生活中常见的物理变化（如水结冰、盐溶解）和化学变化（如苹果氧化、铁锅生锈）实例，并用“是否产生新物质”这一核心标准对物质变化进行初步分类。 | 通过观察厨房中水、食盐、苹果等物质的状态与特征，运用比较、分析、归纳的方法，自主建构物理变化和化学变化的概念模型。 | 能够针对厨房中的特定现象（如切菜、烧水、煎蛋），准确描述其变化前后的特征，并能基于观察提出可探究方法。 | 在探究活动中体会科学与生活的紧密联系，感受物质变化的奇妙，初步树立安全用火、合理处理厨余垃圾的生活责任意识。,4,1,4,5,5,2026-05-28T03:28:49.846000,2026-05-28T03:40:39.348000,2026-05-28T03:40:38.012000
aac7373560cc43d2823294b10143fff9,20,complete,science,科学,《厨房里的物质变化》,能列举生活中常见的物理变化（如水结冰、盐溶解）和化学变化（如苹果氧化、铁锅生锈）实例，并用“是否产生新物质”这一核心标准对物质变化进行初步分类。 | 通过观察厨房中水、食盐、苹果等物质的状态与特征，运用比较、分析、归纳的方法，自主建构物理变化和化学变化的概念模型。 | 能够针对厨房中的特定现象（如切菜、烧水、煎蛋），准确描述其变化前后的特征，并能基于观察提出可探究方法。 | 在探究活动中体会科学与生活的紧密联系，感受物质变化的奇妙，初步树立安全用火、合理处理厨余垃圾的生活责任意识。,4,1,4,5,5,2026-05-28T03:28:50.499000,2026-05-28T03:39:41.029000,2026-05-28T03:39:40.465000
87fbadd962794d608111579898b0b16a,40,complete,science,科学,《厨房里的物质变化》,能列举生活中常见的物理变化（如水结冰、盐溶解）和化学变化（如苹果氧化、铁锅生锈）实例，并用“是否产生新物质”这一核心标准对物质变化进行初步分类。 | 通过观察厨房中水、食盐、苹果等物质的状态与特征，运用比较、分析、归纳的方法，自主建构物理变化和化学变化的概念模型。 | 能够针对厨房中的特定现象（如切菜、烧水、煎蛋），准确描述其变化前后的特征，并能基于观察提出可探究方法。 | 在探究活动中体会科学与生活的紧密联系，感受物质变化的奇妙，初步树立安全用火、合理处理厨余垃圾的生活责任意识。,4,1,3,5,5,2026-05-28T03:28:52.623000,2026-05-28T03:41:00.838000,2026-05-28T03:41:00.631000
0ea178d3b6224d72bbc0304efe490729,7,complete,science,科学,《厨房里的物质变化》,能列举生活中常见的物理变化（如水结冰、盐溶解）和化学变化（如苹果氧化、铁锅生锈）实例，并用“是否产生新物质”这一核心标准对物质变化进行初步分类。 | 通过观察厨房中水、食盐、苹果等物质的状态与特征，运用比较、分析、归纳的方法，自主建构物理变化和化学变化的概念模型。 | 能够针对厨房中的特定现象（如切菜、烧水、煎蛋），准确描述其变化前后的特征，并能基于观察提出可探究方法。 | 在探究活动中体会科学与生活的紧密联系，感受物质变化的奇妙，初步树立安全用火、合理处理厨余垃圾的生活责任意识。,4,1,4,5,5,2026-05-28T03:29:03.716000,2026-05-28T03:37:55.254000,2026-05-28T03:37:54.668000
98fe8f9938f74c26b7971726ce9a6f08,36,complete,science,科学,《厨房里的物质变化》,能列举生活中常见的物理变化（如水结冰、盐溶解）和化学变化（如苹果氧化、铁锅生锈）实例，并用“是否产生新物质”这一核心标准对物质变化进行初步分类。 | 通过观察厨房中水、食盐、苹果等物质的状态与特征，运用比较、分析、归纳的方法，自主建构物理变化和化学变化的概念模型。 | 能够针对厨房中的特定现象（如切菜、烧水、煎蛋），准确描述其变化前后的特征，并能基于观察提出可探究方法。 | 在探究活动中体会科学与生活的紧密联系，感受物质变化的奇妙，初步树立安全用火、合理处理厨余垃圾的生活责任意识。,4,1,4,5,5,2026-05-28T03:29:05.434000,2026-05-28T03:40:42.477000,2026-05-28T03:40:41.431000
bb34f27a16f34e7caa55b9448ed2cd75,37,complete,science,科学,《厨房里的物质变化》,能列举生活中常见的物理变化（如水结冰、盐溶解）和化学变化（如苹果氧化、铁锅生锈）实例，并用“是否产生新物质”这一核心标准对物质变化进行初步分类。 | 通过观察厨房中水、食盐、苹果等物质的状态与特征，运用比较、分析、归纳的方法，自主建构物理变化和化学变化的概念模型。 | 能够针对厨房中的特定现象（如切菜、烧水、煎蛋），准确描述其变化前后的特征，并能基于观察提出可探究方法。 | 在探究活动中体会科学与生活的紧密联系，感受物质变化的奇妙，初步树立安全用火、合理处理厨余垃圾的生活责任意识。,4,1,4,5,5,2026-05-28T03:29:07.392000,2026-05-28T03:38:50.495000,2026-05-28T03:38:49.672000
3035001a22044d3980ea96fefc632153,27,complete,science,科学,《厨房里的物质变化》,能列举生活中常见的物理变化（如水结冰、盐溶解）和化学变化（如苹果氧化、铁锅生锈）实例，并用“是否产生新物质”这一核心标准对物质变化进行初步分类。 | 通过观察厨房中水、食盐、苹果等物质的状态与特征，运用比较、分析、归纳的方法，自主建构物理变化和化学变化的概念模型。 | 能够针对厨房中的特定现象（如切菜、烧水、煎蛋），准确描述其变化前后的特征，并能基于观察提出可探究方法。 | 在探究活动中体会科学与生活的紧密联系，感受物质变化的奇妙，初步树立安全用火、合理处理厨余垃圾的生活责任意识。,4,1,4,5,5,2026-05-28T03:29:08.075000,2026-05-28T03:41:00.179000,2026-05-28T03:41:00.691000
3e421096410f4e7cb892aa18c19d15de,32,complete,science,科学,《厨房里的物质变化》,能列举生活中常见的物理变化（如水结冰、盐溶解）和化学变化（如苹果氧化、铁锅生锈）实例，并用“是否产生新物质”这一核心标准对物质变化进行初步分类。 | 通过观察厨房中水、食盐、苹果等物质的状态与特征，运用比较、分析、归纳的方法，自主建构物理变化和化学变化的概念模型。 | 能够针对厨房中的特定现象（如切菜、烧水、煎蛋），准确描述其变化前后的特征，并能基于观察提出可探究方法。 | 在探究活动中体会科学与生活的紧密联系，感受物质变化的奇妙，初步树立安全用火、合理处理厨余垃圾的生活责任意识。,4,1,3,5,5,2026-05-28T03:29:35.676000,2026-05-28T03:50:46.936000,2026-05-28T03:50:46.295000
2047034e88b246e88806e2591d5fe6c5,10,complete,science,科学,《厨房里的物质变化》,能列举生活中常见的物理变化（如水结冰、盐溶解）和化学变化（如苹果氧化、铁锅生锈）实例，并用“是否产生新物质”这一核心标准对物质变化进行初步分类。 | 通过观察厨房中水、食盐、苹果等物质的状态与特征，运用比较、分析、归纳的方法，自主建构物理变化和化学变化的概念模型。 | 能够针对厨房中的特定现象（如切菜、烧水、煎蛋），准确描述其变化前后的特征，并能基于观察提出可探究方法。 | 在探究活动中体会科学与生活的紧密联系，感受物质变化的奇妙，初步树立安全用火、合理处理厨余垃圾的生活责任意识。,4,1,3,5,5,2026-05-28T03:29:47.881000,2026-05-28T03:39:50.876000,2026-05-28T03:39:50.192000
4878391969fa4a15af19e670b116c97e,1,complete,science,科学,《厨房里的物质变化》,能列举生活中常见的物理变化（如水结冰、盐溶解）和化学变化（如苹果氧化、铁锅生锈）实例，并用“是否产生新物质”这一核心标准对物质变化进行初步分类。 | 通过观察厨房中水、食盐、苹果等物质的状态与特征，运用比较、分析、归纳的方法，自主建构物理变化和化学变化的概念模型。 | 能够针对厨房中的特定现象（如切菜、烧水、煎蛋），准确描述其变化前后的特征，并能基于观察提出可探究方法。 | 在探究活动中体会科学与生活的紧密联系，感受物质变化的奇妙，初步树立安全用火、合理处理厨余垃圾的生活责任意识。,4,1,4,5,5,2026-05-28T03:29:59.208000,2026-05-28T03:37:50.802000,2026-05-28T03:37:51.134000
7d9175e495e84ad19a4d45d0ceb0a2ae,16,complete,science,科学,《厨房里的物质变化》,能列举生活中常见的物理变化（如水结冰、盐溶解）和化学变化（如苹果氧化、铁锅生锈）实例，并用“是否产生新物质”这一核心标准对物质变化进行初步分类。 | 通过观察厨房中水、食盐、苹果等物质的状态与特征，运用比较、分析、归纳的方法，自主建构物理变化和化学变化的概念模型。 | 能够针对厨房中的特定现象（如切菜、烧水、煎蛋），准确描述其变化前后的特征，并能基于观察提出可探究方法。 | 在探究活动中体会科学与生活的紧密联系，感受物质变化的奇妙，初步树立安全用火、合理处理厨余垃圾的生活责任意识。,4,1,4,5,5,2026-05-28T03:30:06.800000,2026-05-28T03:41:45.101000,2026-05-28T03:41:44.535000
072eb362fa264e33bc4d1739c87b34ab,5,complete,science,科学,《厨房里的物质变化》,能列举生活中常见的物理变化（如水结冰、盐溶解）和化学变化（如苹果氧化、铁锅生锈）实例，并用“是否产生新物质”这一核心标准对物质变化进行初步分类。 | 通过观察厨房中水、食盐、苹果等物质的状态与特征，运用比较、分析、归纳的方法，自主建构物理变化和化学变化的概念模型。 | 能够针对厨房中的特定现象（如切菜、烧水、煎蛋），准确描述其变化前后的特征，并能基于观察提出可探究方法。 | 在探究活动中体会科学与生活的紧密联系，感受物质变化的奇妙，初步树立安全用火、合理处理厨余垃圾的生活责任意识。,4,1,4,5,5,2026-05-28T03:30:13.936000,2026-05-28T03:43:47.161000,2026-05-28T03:43:48.405000
378eb07ed3a1452c87dc59f269933407,17,complete,science,科学,《厨房里的物质变化》,能列举生活中常见的物理变化（如水结冰、盐溶解）和化学变化（如苹果氧化、铁锅生锈）实例，并用“是否产生新物质”这一核心标准对物质变化进行初步分类。 | 通过观察厨房中水、食盐、苹果等物质的状态与特征，运用比较、分析、归纳的方法，自主建构物理变化和化学变化的概念模型。 | 能够针对厨房中的特定现象（如切菜、烧水、煎蛋），准确描述其变化前后的特征，并能基于观察提出可探究方法。 | 在探究活动中体会科学与生活的紧密联系，感受物质变化的奇妙，初步树立安全用火、合理处理厨余垃圾的生活责任意识。,4,1,4,5,5,2026-05-28T03:30:15.723000,2026-05-28T03:41:00.659000,2026-05-28T03:41:01.133000
e035177fe64b41ea8e68e43d85e696c6,12,complete,science,科学,《厨房里的物质变化》,能列举生活中常见的物理变化（如水结冰、盐溶解）和化学变化（如苹果氧化、铁锅生锈）实例，并用“是否产生新物质”这一核心标准对物质变化进行初步分类。 | 通过观察厨房中水、食盐、苹果等物质的状态与特征，运用比较、分析、归纳的方法，自主建构物理变化和化学变化的概念模型。 | 能够针对厨房中的特定现象（如切菜、烧水、煎蛋），准确描述其变化前后的特征，并能基于观察提出可探究方法。 | 在探究活动中体会科学与生活的紧密联系，感受物质变化的奇妙，初步树立安全用火、合理处理厨余垃圾的生活责任意识。,4,1,4,5,5,2026-05-28T03:30:20.592000,2026-05-28T03:44:36.127000,2026-05-28T03:44:36.271000
6a87f4c7c5834a95b7f35dfc5badab5d,38,student-id,science,科学,《厨房里的物质变化》,能列举生活中常见的物理变化（如水结冰、盐溶解）和化学变化（如苹果氧化、铁锅生锈）实例，并用“是否产生新物质”这一核心标准对物质变化进行初步分类。 | 通过观察厨房中水、食盐、苹果等物质的状态与特征，运用比较、分析、归纳的方法，自主建构物理变化和化学变化的概念模型。 | 能够针对厨房中的特定现象（如切菜、烧水、煎蛋），准确描述其变化前后的特征，并能基于观察提出可探究方法。 | 在探究活动中体会科学与生活的紧密联系，感受物质变化的奇妙，初步树立安全用火、合理处理厨余垃圾的生活责任意识。,4,1,0,0,0,2026-05-28T03:30:59.713000,2026-05-28T03:31:33.027000,
27ea6a2d60514128912207248f0c8b86,23,complete,science,科学,《厨房里的物质变化》,能列举生活中常见的物理变化（如水结冰、盐溶解）和化学变化（如苹果氧化、铁锅生锈）实例，并用“是否产生新物质”这一核心标准对物质变化进行初步分类。 | 通过观察厨房中水、食盐、苹果等物质的状态与特征，运用比较、分析、归纳的方法，自主建构物理变化和化学变化的概念模型。 | 能够针对厨房中的特定现象（如切菜、烧水、煎蛋），准确描述其变化前后的特征，并能基于观察提出可探究方法。 | 在探究活动中体会科学与生活的紧密联系，感受物质变化的奇妙，初步树立安全用火、合理处理厨余垃圾的生活责任意识。,4,1,4,5,5,2026-05-28T03:30:59.922000,2026-05-28T03:42:01.269000,2026-05-28T03:41:59.695000
3d3f6882a3d1435c8ca997257167b69c,2,complete,science,科学,《厨房里的物质变化》,能列举生活中常见的物理变化（如水结冰、盐溶解）和化学变化（如苹果氧化、铁锅生锈）实例，并用“是否产生新物质”这一核心标准对物质变化进行初步分类。 | 通过观察厨房中水、食盐、苹果等物质的状态与特征，运用比较、分析、归纳的方法，自主建构物理变化和化学变化的概念模型。 | 能够针对厨房中的特定现象（如切菜、烧水、煎蛋），准确描述其变化前后的特征，并能基于观察提出可探究方法。 | 在探究活动中体会科学与生活的紧密联系，感受物质变化的奇妙，初步树立安全用火、合理处理厨余垃圾的生活责任意识。,4,1,3,5,5,2026-05-28T03:31:01.136000,2026-05-28T03:44:50.598000,2026-05-28T03:44:50.479000
cf841ef9b5f64e2ba14f4dbea86bc989,30,complete,science,科学,《厨房里的物质变化》,能列举生活中常见的物理变化（如水结冰、盐溶解）和化学变化（如苹果氧化、铁锅生锈）实例，并用“是否产生新物质”这一核心标准对物质变化进行初步分类。 | 通过观察厨房中水、食盐、苹果等物质的状态与特征，运用比较、分析、归纳的方法，自主建构物理变化和化学变化的概念模型。 | 能够针对厨房中的特定现象（如切菜、烧水、煎蛋），准确描述其变化前后的特征，并能基于观察提出可探究方法。 | 在探究活动中体会科学与生活的紧密联系，感受物质变化的奇妙，初步树立安全用火、合理处理厨余垃圾的生活责任意识。,4,1,4,5,5,2026-05-28T03:31:01.925000,2026-05-28T03:40:26.130000,2026-05-28T03:40:26.353000
794b64a225d049ddb3bf8c8b1b640b71,29,complete,science,科学,《厨房里的物质变化》,能列举生活中常见的物理变化（如水结冰、盐溶解）和化学变化（如苹果氧化、铁锅生锈）实例，并用“是否产生新物质”这一核心标准对物质变化进行初步分类。 | 通过观察厨房中水、食盐、苹果等物质的状态与特征，运用比较、分析、归纳的方法，自主建构物理变化和化学变化的概念模型。 | 能够针对厨房中的特定现象（如切菜、烧水、煎蛋），准确描述其变化前后的特征，并能基于观察提出可探究方法。 | 在探究活动中体会科学与生活的紧密联系，感受物质变化的奇妙，初步树立安全用火、合理处理厨余垃圾的生活责任意识。,4,1,4,5,5,2026-05-28T03:31:12.918000,2026-05-28T03:40:54.182000,2026-05-28T03:40:53.624000
1789e2e7fa1143e196a9a66052d8109f,25,defense,science,科学,《厨房里的物质变化》,能列举生活中常见的物理变化（如水结冰、盐溶解）和化学变化（如苹果氧化、铁锅生锈）实例，并用“是否产生新物质”这一核心标准对物质变化进行初步分类。 | 通过观察厨房中水、食盐、苹果等物质的状态与特征，运用比较、分析、归纳的方法，自主建构物理变化和化学变化的概念模型。 | 能够针对厨房中的特定现象（如切菜、烧水、煎蛋），准确描述其变化前后的特征，并能基于观察提出可探究方法。 | 在探究活动中体会科学与生活的紧密联系，感受物质变化的奇妙，初步树立安全用火、合理处理厨余垃圾的生活责任意识。,4,1,4,4,4,2026-05-28T03:31:19.036000,2026-05-28T03:39:09.041000,
378dddfdf32d4ffebcb0a33fc218ade9,11,complete,science,科学,《厨房里的物质变化》,能列举生活中常见的物理变化（如水结冰、盐溶解）和化学变化（如苹果氧化、铁锅生锈）实例，并用“是否产生新物质”这一核心标准对物质变化进行初步分类。 | 通过观察厨房中水、食盐、苹果等物质的状态与特征，运用比较、分析、归纳的方法，自主建构物理变化和化学变化的概念模型。 | 能够针对厨房中的特定现象（如切菜、烧水、煎蛋），准确描述其变化前后的特征，并能基于观察提出可探究方法。 | 在探究活动中体会科学与生活的紧密联系，感受物质变化的奇妙，初步树立安全用火、合理处理厨余垃圾的生活责任意识。,4,1,4,5,5,2026-05-28T03:31:34.257000,2026-05-28T03:41:45.259000,2026-05-28T03:41:44.692000
4b34a8574a494f938763d72e23fff15c,38,complete,science,科学,《厨房里的物质变化》,能列举生活中常见的物理变化（如水结冰、盐溶解）和化学变化（如苹果氧化、铁锅生锈）实例，并用“是否产生新物质”这一核心标准对物质变化进行初步分类。 | 通过观察厨房中水、食盐、苹果等物质的状态与特征，运用比较、分析、归纳的方法，自主建构物理变化和化学变化的概念模型。 | 能够针对厨房中的特定现象（如切菜、烧水、煎蛋），准确描述其变化前后的特征，并能基于观察提出可探究方法。 | 在探究活动中体会科学与生活的紧密联系，感受物质变化的奇妙，初步树立安全用火、合理处理厨余垃圾的生活责任意识。,4,1,4,5,5,2026-05-28T03:31:36.417000,2026-05-28T03:44:09.113000,2026-05-28T03:44:08.832000
a2ead5a04b1b4ad9ac3e4b473d4ae396,18,defense,science,科学,《厨房里的物质变化》,能列举生活中常见的物理变化（如水结冰、盐溶解）和化学变化（如苹果氧化、铁锅生锈）实例，并用“是否产生新物质”这一核心标准对物质变化进行初步分类。 | 通过观察厨房中水、食盐、苹果等物质的状态与特征，运用比较、分析、归纳的方法，自主建构物理变化和化学变化的概念模型。 | 能够针对厨房中的特定现象（如切菜、烧水、煎蛋），准确描述其变化前后的特征，并能基于观察提出可探究方法。 | 在探究活动中体会科学与生活的紧密联系，感受物质变化的奇妙，初步树立安全用火、合理处理厨余垃圾的生活责任意识。,4,1,0,0,0,2026-05-28T03:31:54.731000,2026-05-28T03:33:24.084000,
dc346054d2fa4731890bb7bdfdbf79f3,15,complete,science,科学,《厨房里的物质变化》,能列举生活中常见的物理变化（如水结冰、盐溶解）和化学变化（如苹果氧化、铁锅生锈）实例，并用“是否产生新物质”这一核心标准对物质变化进行初步分类。 | 通过观察厨房中水、食盐、苹果等物质的状态与特征，运用比较、分析、归纳的方法，自主建构物理变化和化学变化的概念模型。 | 能够针对厨房中的特定现象（如切菜、烧水、煎蛋），准确描述其变化前后的特征，并能基于观察提出可探究方法。 | 在探究活动中体会科学与生活的紧密联系，感受物质变化的奇妙，初步树立安全用火、合理处理厨余垃圾的生活责任意识。,4,1,3,5,5,2026-05-28T03:31:57.474000,2026-05-28T03:44:51.709000,2026-05-28T03:44:55.389000
d9a5318be9f44934a93cc16b37800223,41,complete,science,科学,《厨房里的物质变化》,能列举生活中常见的物理变化（如水结冰、盐溶解）和化学变化（如苹果氧化、铁锅生锈）实例，并用“是否产生新物质”这一核心标准对物质变化进行初步分类。 | 通过观察厨房中水、食盐、苹果等物质的状态与特征，运用比较、分析、归纳的方法，自主建构物理变化和化学变化的概念模型。 | 能够针对厨房中的特定现象（如切菜、烧水、煎蛋），准确描述其变化前后的特征，并能基于观察提出可探究方法。 | 在探究活动中体会科学与生活的紧密联系，感受物质变化的奇妙，初步树立安全用火、合理处理厨余垃圾的生活责任意识。,4,1,4,5,5,2026-05-28T03:32:26.598000,2026-05-28T03:48:46.044000,2026-05-28T03:48:45.307000
908f18c76f314927925205c655e6c36e,6,complete,science,科学,《厨房里的物质变化》,能列举生活中常见的物理变化（如水结冰、盐溶解）和化学变化（如苹果氧化、铁锅生锈）实例，并用“是否产生新物质”这一核心标准对物质变化进行初步分类。 | 通过观察厨房中水、食盐、苹果等物质的状态与特征，运用比较、分析、归纳的方法，自主建构物理变化和化学变化的概念模型。 | 能够针对厨房中的特定现象（如切菜、烧水、煎蛋），准确描述其变化前后的特征，并能基于观察提出可探究方法。 | 在探究活动中体会科学与生活的紧密联系，感受物质变化的奇妙，初步树立安全用火、合理处理厨余垃圾的生活责任意识。,4,1,3,5,5,2026-05-28T03:32:38.729000,2026-05-28T03:42:29.554000,2026-05-28T03:42:29.815000
8c3b40c3f95c4d71bc54b49f8e50cfa2,8,complete,science,科学,《厨房里的物质变化》,能列举生活中常见的物理变化（如水结冰、盐溶解）和化学变化（如苹果氧化、铁锅生锈）实例，并用“是否产生新物质”这一核心标准对物质变化进行初步分类。 | 通过观察厨房中水、食盐、苹果等物质的状态与特征，运用比较、分析、归纳的方法，自主建构物理变化和化学变化的概念模型。 | 能够针对厨房中的特定现象（如切菜、烧水、煎蛋），准确描述其变化前后的特征，并能基于观察提出可探究方法。 | 在探究活动中体会科学与生活的紧密联系，感受物质变化的奇妙，初步树立安全用火、合理处理厨余垃圾的生活责任意识。,4,1,4,5,5,2026-05-28T03:32:41.677000,2026-05-28T03:45:42.215000,2026-05-28T03:45:41.641000
9a0fa8235d0f42789d47f1bde4a7839c,18,complete,science,科学,《厨房里的物质变化》,能列举生活中常见的物理变化（如水结冰、盐溶解）和化学变化（如苹果氧化、铁锅生锈）实例，并用“是否产生新物质”这一核心标准对物质变化进行初步分类。 | 通过观察厨房中水、食盐、苹果等物质的状态与特征，运用比较、分析、归纳的方法，自主建构物理变化和化学变化的概念模型。 | 能够针对厨房中的特定现象（如切菜、烧水、煎蛋），准确描述其变化前后的特征，并能基于观察提出可探究方法。 | 在探究活动中体会科学与生活的紧密联系，感受物质变化的奇妙，初步树立安全用火、合理处理厨余垃圾的生活责任意识。,4,1,3,5,5,2026-05-28T03:35:39.312000,2026-05-28T03:46:46.660000,2026-05-28T03:46:46.944000
